epi_year,epi_week,target,municipio,tests,positives,negatives,positivity
2024,26,doenca_de_chagas_aguda_chagas,CUIABA,1,0,1,0.0
2024,26,hansen_ase_hansen_ase,CUIABA,10,0,10,0.0
2024,26,hantavirus,POXOREO,2,0,2,0.0
2024,26,hantavirus,SAO JOSE DOS QUATRO MARCOS,1,0,1,0.0
2024,26,hepatite,NOVA GUARITA,1,0,1,0.0
2024,26,hepatite_a,BOM JESUS DO ARAGUAIA,2,0,2,0.0
2024,26,hepatite_a,CUIABA,1,0,1,0.0
2024,26,hepatite_b_hbv,ARIPUANA,3,0,3,0.0
2024,26,hepatite_b_hbv,BARRA DO BUGRES,5,0,5,0.0
2024,26,hepatite_b_hbv,BOM JESUS DO ARAGUAIA,1,0,1,0.0
2024,26,hepatite_b_hbv,CUIABA,11,0,11,0.0
2024,26,hepatite_b_hbv,GAUCHA DO NORTE,6,0,6,0.0
2024,26,hepatite_b_hbv,JUINA,13,0,13,0.0
2024,26,hepatite_b_hbv,JURUENA,1,0,1,0.0
2024,26,hepatite_b_hbv,LOANDA,1,0,1,0.0
2024,26,hepatite_b_hbv,LUCAS DO RIO VERDE,9,0,9,0.0
2024,26,hepatite_b_hbv,NOVA MARINGA,1,0,1,0.0
2024,26,hepatite_b_hbv,NOVA MUTUM,1,0,1,0.0
2024,26,hepatite_b_hbv,NOVA UBIRATA,1,0,1,0.0
2024,26,hepatite_b_hbv,SINOP,5,0,5,0.0
2024,26,hepatite_b_hbv,TANGARA DA SERRA,1,0,1,0.0
2024,26,hepatite_b_hbv,TAPURAH,1,0,1,0.0
2024,26,hepatite_b_hbv,VERA,1,0,1,0.0
2024,26,hepatite_c_hcv,BARRA DO BUGRES,1,0,1,0.0
2024,26,hepatite_c_hcv,CUIABA,4,0,4,0.0
2024,26,hepatite_c_hcv,GAUCHA DO NORTE,1,0,1,0.0
2024,26,hepatite_c_hcv,LUCAS DO RIO VERDE,2,0,2,0.0
2024,26,hepatite_c_hcv,NOVA OLIMPIA,1,0,1,0.0
2024,26,hepatite_c_hcv,SINOP,1,0,1,0.0
2024,26,hiv,ARENAPOLIS,2,0,2,0.0
2024,26,hiv,SANTO ANTONIO DO LEVERGER,4,0,4,0.0
2024,26,infec_o_coloniza_o_bact_rias_cultura,SINOP,2,0,2,0.0
2024,26,infec_o_coloniza_o_bact_rias_identifica_o,CUIABA,3,0,3,0.0
2024,26,infec_o_coloniza_o_bact_rias_identifica_o,SINOP,2,0,2,0.0
2024,26,infec_o_coloniza_o_bact_rias_teste_de_sensibilidade,CUIABA,3,0,3,0.0
2024,26,infec_o_coloniza_o_bact_rias_teste_de_sensibilidade,SINOP,3,0,3,0.0
2024,26,infec_o_coloniza_o_pesquisa_de_genes_de_resist_ncia,CUIABA,2,0,2,0.0
2024,26,infec_o_coloniza_o_pesquisa_de_genes_de_resist_ncia,SINOP,1,0,1,0.0
2024,26,influenza,ACORIZAL,1,0,1,0.0
2024,26,influenza,BARRA DO GARCAS,1,0,1,0.0
2024,26,influenza,CACERES,2,0,2,0.0
2024,26,influenza,CAMPO NOVO DO PARECIS,1,0,1,0.0
2024,26,influenza,CUIABA,32,0,32,0.0
2024,26,influenza,CURVELANDIA,1,0,1,0.0
2024,26,influenza,JUARA,3,0,3,0.0
2024,26,influenza,POCONE,1,0,1,0.0
2024,26,influenza,PONTES E LACERDA,1,0,1,0.0
2024,26,influenza,QUERENCIA,3,0,3,0.0
2024,26,influenza,RONDONOPOLIS,1,0,1,0.0
2024,26,influenza,SAO GABRIEL DO OESTE,1,0,1,0.0
2024,26,influenza,TANGARA DA SERRA,4,0,4,0.0
2024,26,influenza,VARZEA GRANDE,7,0,7,0.0
2024,26,influenza,VERE,1,0,1,0.0
2024,26,influenza,VILA RICA,1,0,1,0.0
2024,26,leptospira,VILA RICA,5,0,5,0.0
2024,26,meningite,CANARANA,2,0,2,0.0
2024,26,meningite,LUCAS DO RIO VERDE,2,0,2,0.0
2024,26,micobacterioses_cultura_para_fungos,CUIABA,1,0,1,0.0
2024,26,micobacterioses_cultura_para_fungos,RONDONOPOLIS,1,0,1,0.0
2024,26,micobacterioses_fungos,CUIABA,1,0,1,0.0
2024,26,micobacterioses_fungos_teste_de_sensibilidade,CUIABA,1,0,1,0.0
2024,26,oropouche,CUIABA,1,0,1,0.0
2024,26,oropouche,SANTO ANTONIO DO LESTE,1,0,1,0.0
2024,26,paracoccidioidomicose_cultura_para_fungos,VARZEA GRANDE,1,0,1,0.0
2024,26,paracoccidioidomicose_paracoccidioidomicose,VARZEA GRANDE,1,0,1,0.0
2024,26,paralisia_fl_cida_aguda_poliomielite_poliomielite_paralisia_fl_cida_aguda,VARZEA GRANDE,1,0,1,0.0
2024,26,raiva_raiva,ALTO PARAGUAI,6,0,6,0.0
2024,26,raiva_raiva,CUIABA,1,0,1,0.0
2024,26,raiva_raiva,GAUCHA DO NORTE,3,0,3,0.0
2024,26,raiva_raiva,SORRISO,1,0,1,0.0
2024,26,sarampo_sarampo_igg,CAMPINAPOLIS,1,0,1,0.0
2024,26,sarampo_sarampo_igm,CAMPINAPOLIS,1,0,1,0.0
2024,26,sars_cov_2,ARAPUTANGA,6,0,6,0.0
2024,26,sars_cov_2,CACERES,4,0,4,0.0
2024,26,sars_cov_2,CAMPO NOVO DO PARECIS,8,0,8,0.0
2024,26,sars_cov_2,CAMPO VERDE,2,0,2,0.0
2024,26,sars_cov_2,CHAPADA DOS GUIMARAES,1,0,1,0.0
2024,26,sars_cov_2,CUIABA,13,0,13,0.0
2024,26,sars_cov_2,NOBRES,2,0,2,0.0
2024,26,sars_cov_2,PRIMAVERA DO LESTE,7,0,7,0.0
2024,26,sars_cov_2,RONDONOPOLIS,4,0,4,0.0
2024,26,sars_cov_2,SANTO ANTONIO DO LESTE,2,0,2,0.0
2024,26,sars_cov_2,SINOP,2,0,2,0.0
2024,26,sars_cov_2,TANGARA DA SERRA,3,0,3,0.0
2024,26,sars_cov_2,VARZEA GRANDE,14,0,14,0.0
2024,26,sars_cov_2,VERE,1,0,1,0.0
2024,26,toxoplasmose_toxoplasmose_avidez_igg,CUIABA,2,0,2,0.0
2024,26,toxoplasmose_toxoplasmose_avidez_igg,SANTA TEREZINHA,1,0,1,0.0
2024,26,toxoplasmose_toxoplasmose_avidez_igg,VILA RICA,1,0,1,0.0
2024,26,toxoplasmose_toxoplasmose_igg,SANTA TEREZINHA,1,0,1,0.0
2024,26,toxoplasmose_toxoplasmose_igm,SANTA TEREZINHA,1,0,1,0.0
2024,26,tuberculose,ALTO PARAGUAI,2,0,2,0.0
2024,26,tuberculose,ARAPUTANGA,4,0,4,0.0
2024,26,tuberculose,ARAQUARI,3,0,3,0.0
2024,26,tuberculose,ARIQUEMES,1,0,1,0.0
2024,26,tuberculose,BARRA DO BUGRES,1,0,1,0.0
2024,26,tuberculose,BARRA DO GARCAS,1,0,1,0.0
2024,26,tuberculose,CACERES,88,0,88,0.0
2024,26,tuberculose,CAMPINAPOLIS,3,0,3,0.0
2024,26,tuberculose,CAMPO NOVO DO PARECIS,1,0,1,0.0
2024,26,tuberculose,CAMPO VERDE,4,0,4,0.0
2024,26,tuberculose,CASTANHEIRA,5,0,5,0.0
2024,26,tuberculose,CHAPADA DOS GUIMARAES,2,0,2,0.0
2024,26,tuberculose,COLIDER,2,0,2,0.0
2024,26,tuberculose,CUIABA,117,4,113,0.03418803418803419
2024,26,tuberculose,GAUCHA DO NORTE,1,0,1,0.0
2024,26,tuberculose,GLORIA D''OESTE,1,0,1,0.0
2024,26,tuberculose,GUARANTA DO NORTE,2,0,2,0.0
2024,26,tuberculose,GUAREI,1,0,1,0.0
2024,26,tuberculose,ITAITUBA,1,0,1,0.0
2024,26,tuberculose,JAURU,1,0,1,0.0
2024,26,tuberculose,JUINA,21,0,21,0.0
2024,26,tuberculose,LUCAS DO RIO VERDE,1,0,1,0.0
2024,26,tuberculose,MACAPA,2,0,2,0.0
2024,26,tuberculose,MIRASSOL D''OESTE,4,0,4,0.0
2024,26,tuberculose,NOSSA SENHORA DO LIVRAMENTO,1,0,1,0.0
2024,26,tuberculose,PEDRA PRETA,1,0,1,0.0
2024,26,tuberculose,PEIXOTO DE AZEVEDO,1,0,1,0.0
2024,26,tuberculose,POCONE,1,0,1,0.0
2024,26,tuberculose,PONTES E LACERDA,13,0,13,0.0
2024,26,tuberculose,PORTO ESPERIDIAO,5,0,5,0.0
2024,26,tuberculose,PORTO ESTRELA,1,0,1,0.0
2024,26,tuberculose,POXOREO,2,0,2,0.0
2024,26,tuberculose,PRIMAVERA DO LESTE,1,0,1,0.0
2024,26,tuberculose,RESERVA DO CABACAL,1,0,1,0.0
2024,26,tuberculose,RIO DE JANEIRO,1,0,1,0.0
2024,26,tuberculose,SANTO ANTONIO DO LEVERGER,1,0,1,0.0
2024,26,tuberculose,SAO BENTO,1,0,1,0.0
2024,26,tuberculose,SAO GABRIEL DO OESTE,1,0,1,0.0
2024,26,tuberculose,SAO JOSE DO RIO CLARO,1,0,1,0.0
2024,26,tuberculose,SAO JOSE DOS QUATRO MARCOS,3,0,3,0.0
2024,26,tuberculose,SAO PAULO,1,0,1,0.0
2024,26,tuberculose,SAO ROMAO,1,0,1,0.0
2024,26,tuberculose,SINOP,42,2,40,0.047619047619047616
2024,26,tuberculose,SOROCABA,2,0,2,0.0
2024,26,tuberculose,SORRISO,1,0,1,0.0
2024,26,tuberculose,TANGARA DA SERRA,9,0,9,0.0
2024,26,tuberculose,VARZEA GRANDE,70,2,68,0.02857142857142857
2024,26,tuberculose,VILA BELA DA SANTISSIMA TRINDADE,1,0,1,0.0
2024,26,tuberculose,VILHENA,1,0,1,0.0
2024,26,var_ola_var_ola,NOVA MUTUM,2,0,2,0.0
2024,26,zika,ARAPUTANGA,9,0,9,0.0
2024,26,zika,ARENAPOLIS,5,0,5,0.0
2024,26,zika,CACERES,1,0,1,0.0
2024,26,zika,CHAPADA DOS GUIMARAES,2,0,2,0.0
2024,26,zika,CUIABA,2,0,2,0.0
2024,26,zika,NOVA MUTUM,1,0,1,0.0
2024,26,zika,TANGARA DA SERRA,2,0,2,0.0
2024,26,zika,VARZEA GRANDE,1,0,1,0.0
2024,27,chikungunya,ARIPUANA,11,0,11,0.0
2024,27,chikungunya,BRASNORTE,1,0,1,0.0
2024,27,chikungunya,CAMPO NOVO DO PARECIS,100,0,100,0.0
2024,27,chikungunya,CAMPO VERDE,5,0,5,0.0
2024,27,chikungunya,CHAPADA DOS GUIMARAES,4,0,4,0.0
2024,27,chikungunya,COELHO NETO,2,0,2,0.0
2024,27,chikungunya,COTRIGUACU,2,0,2,0.0
2024,27,chikungunya,CUIABA,10,0,10,0.0
2024,27,chikungunya,QUERENCIA,48,0,48,0.0
2024,27,chikungunya,RONDONOPOLIS,9,0,9,0.0
2024,27,chikungunya,SENADOR LA ROCQUE,2,0,2,0.0
2024,27,chikungunya,SERRA,3,0,3,0.0
2024,27,chikungunya,SORRISO,8,0,8,0.0
2024,27,chikungunya,TANGARA DA SERRA,65,0,65,0.0
2024,27,chikungunya,VARZEA GRANDE,2,0,2,0.0
2024,27,dengue,AGUA BOA,1,0,1,0.0
2024,27,dengue,AGUAS BELAS,3,0,3,0.0
2024,27,dengue,ALTO ALEGRE DO PINDARE,1,0,1,0.0
2024,27,dengue,ALTO ARAGUAIA,1,0,1,0.0
2024,27,dengue,ALTO GARCAS,1,0,1,0.0
2024,27,dengue,ALTO TAQUARI,1,0,1,0.0
2024,27,dengue,ARIPUANA,4,0,4,0.0
2024,27,dengue,BARRA DO BUGRES,2,0,2,0.0
2024,27,dengue,BARRA DO CORDA,1,0,1,0.0
2024,27,dengue,CACERES,125,0,125,0.0
2024,27,dengue,CAMPO GRANDE,1,0,1,0.0
2024,27,dengue,CAMPO NOVO DO PARECIS,1,0,1,0.0
2024,27,dengue,CAMPO VERDE,7,0,7,0.0
2024,27,dengue,CAXIAS,1,0,1,0.0
2024,27,dengue,CHAPADA DOS GUIMARAES,1,0,1,0.0
2024,27,dengue,COCALINHO,7,0,7,0.0
2024,27,dengue,CUIABA,56,0,56,0.0
2024,27,dengue,GUIRATINGA,2,0,2,0.0
2024,27,dengue,IPIRANGA DO NORTE,2,0,2,0.0
2024,27,dengue,JUINA,2,0,2,0.0
2024,27,dengue,LUCAS DO RIO VERDE,1,0,1,0.0
2024,27,dengue,MATUPA,56,0,56,0.0
2024,27,dengue,MIRASSOL D''OESTE,2,0,2,0.0
2024,27,dengue,MUNDO NOVO,3,0,3,0.0
2024,27,dengue,NOSSA SENHORA DO LIVRAMENTO,13,0,13,0.0
2024,27,dengue,NOVA MUTUM,2,0,2,0.0
2024,27,dengue,NOVA OLIMPIA,3,0,3,0.0
2024,27,dengue,PARANATINGA,3,0,3,0.0
2024,27,dengue,PEIXOTO DE AZEVEDO,2,0,2,0.0
2024,27,dengue,PIMENTEIRAS DO OESTE,3,0,3,0.0
2024,27,dengue,PINHEIRO,1,0,1,0.0
2024,27,dengue,PONTES E LACERDA,3,0,3,0.0
2024,27,dengue,PRIMAVERA DO LESTE,20,0,20,0.0
2024,27,dengue,RONDONOPOLIS,7,0,7,0.0
2024,27,dengue,SAO JOSE DO RIO CLARO,4,0,4,0.0
2024,27,dengue,SAPEZAL,6,0,6,0.0
2024,27,dengue,SERRA,1,0,1,0.0
2024,27,dengue,SINOP,1,0,1,0.0
2024,27,dengue,SORRISO,92,0,92,0.0
2024,27,dengue,TANGARA DA SERRA,304,0,304,0.0
2024,27,dengue,TESOURO,5,0,5,0.0
2024,27,dengue,VARZEA GRANDE,150,0,150,0.0
2024,27,dengue,VILA RICA,5,0,5,0.0
2024,27,doen_a_de_chagas_chagas,JUINA,1,0,1,0.0
2024,27,doen_a_de_chagas_chagas,SORRISO,6,0,6,0.0
2024,27,doen_a_de_chagas_chagas_igg,JUINA,1,0,1,0.0
2024,27,doen_a_de_chagas_chagas_igg,SORRISO,6,0,6,0.0
2024,27,esquistossomose_esquistossomose,DIAMANTINO,1,0,1,0.0
2024,27,hansen_ase_hansen_ase,CACERES,1,0,1,0.0
2024,27,hansen_ase_hansen_ase,CUIABA,6,0,6,0.0
2024,27,hepatite_b_hbv,AGUA BOA,1,0,1,0.0
2024,27,hepatite_b_hbv,APUI,1,0,1,0.0
2024,27,hepatite_b_hbv,ARAPUTANGA,1,0,1,0.0
2024,27,hepatite_b_hbv,ARIPUANA,1,0,1,0.0
2024,27,hepatite_b_hbv,BOM JESUS DO ARAGUAIA,6,0,6,0.0
2024,27,hepatite_b_hbv,BRASNORTE,1,0,1,0.0
2024,27,hepatite_b_hbv,CACERES,3,0,3,0.0
2024,27,hepatite_b_hbv,CHAPADA DOS GUIMARAES,1,0,1,0.0
2024,27,hepatite_b_hbv,COLIDER,1,0,1,0.0
2024,27,hepatite_b_hbv,COLNIZA,1,0,1,0.0
2024,27,hepatite_b_hbv,COTRIGUACU,2,0,2,0.0
2024,27,hepatite_b_hbv,CUIABA,18,0,18,0.0
2024,27,hepatite_b_hbv,GUIRATINGA,2,0,2,0.0
2024,27,hepatite_b_hbv,ITAUBA,1,0,1,0.0
2024,27,hepatite_b_hbv,JUINA,2,0,2,0.0
2024,27,hepatite_b_hbv,JURUENA,2,0,2,0.0
2024,27,hepatite_b_hbv,MARCELANDIA,2,0,2,0.0
2024,27,hepatite_b_hbv,MIRASSOL D''OESTE,1,0,1,0.0
2024,27,hepatite_b_hbv,NOSSA SENHORA DO LIVRAMENTO,6,0,6,0.0
2024,27,hepatite_b_hbv,NOVA MUTUM,6,0,6,0.0
2024,27,hepatite_b_hbv,NOVA SANTA HELENA,2,0,2,0.0
2024,27,hepatite_b_hbv,PEDRA PRETA,1,0,1,0.0
2024,27,hepatite_b_hbv,PRIMAVERA DO LESTE,1,0,1,0.0
2024,27,hepatite_b_hbv,RONDONOPOLIS,4,0,4,0.0
2024,27,hepatite_b_hbv,SAO JOSE DOS QUATRO MARCOS,1,0,1,0.0
2024,27,hepatite_b_hbv,SAPEZAL,1,0,1,0.0
2024,27,hepatite_b_hbv,SINOP,5,0,5,0.0
2024,27,hepatite_b_hbv,SORRISO,4,0,4,0.0
2024,27,hepatite_b_hbv,VARZEA GRANDE,3,0,3,0.0
2024,27,hepatite_c_hcv,AGUA BOA,1,0,1,0.0
2024,27,hepatite_c_hcv,CACERES,1,0,1,0.0
2024,27,hepatite_c_hcv,CAMPO VERDE,1,0,1,0.0
2024,27,hepatite_c_hcv,CRUZEIRO DO OESTE,1,0,1,0.0
2024,27,hepatite_c_hcv,CUIABA,5,0,5,0.0
2024,27,hepatite_c_hcv,JUARA,2,0,2,0.0
2024,27,hepatite_c_hcv,JUINA,1,0,1,0.0
2024,27,hepatite_c_hcv,JUSCIMEIRA,1,0,1,0.0
2024,27,hepatite_c_hcv,MATUPA,1,0,1,0.0
2024,27,hepatite_c_hcv,NOVA XAVANTINA,1,0,1,0.0
2024,27,hepatite_c_hcv,RONDONOPOLIS,7,0,7,0.0
2024,27,hepatite_c_hcv,SINOP,2,0,2,0.0
2024,27,hepatite_c_hcv,SORRISO,2,0,2,0.0
2024,27,hepatite_c_hcv,TANGARA DA SERRA,1,0,1,0.0
2024,27,hepatite_c_hcv,VARZEA GRANDE,2,0,2,0.0
2024,27,hiv,BOM JESUS DO ARAGUAIA,2,0,2,0.0
2024,27,infec_o_coloniza_o_bact_rias_cultura,NOVA XAVANTINA,4,0,4,0.0
2024,27,infec_o_coloniza_o_bact_rias_cultura,SORRISO,6,0,6,0.0
2024,27,infec_o_coloniza_o_bact_rias_teste_de_sensibilidade,NOVA XAVANTINA,2,0,2,0.0
2024,27,infec_o_coloniza_o_bact_rias_teste_de_sensibilidade,SORRISO,4,0,4,0.0
2024,27,infec_o_coloniza_o_bact_rias_teste_de_sensibilidade_ii,NOVA XAVANTINA,1,0,1,0.0
2024,27,infec_o_coloniza_o_bact_rias_teste_de_sensibilidade_ii,SORRISO,2,0,2,0.0
2024,27,infec_o_coloniza_o_pesquisa_de_genes_de_resist_ncia,TAPURAH,1,0,1,0.0
2024,27,influenza,ACORIZAL,1,0,1,0.0
2024,27,influenza,AGUA BOA,13,0,13,0.0
2024,27,influenza,BARRA DO GARCAS,2,0,2,0.0
2024,27,influenza,CACERES,1,0,1,0.0
2024,27,influenza,CAMPO NOVO DO PARECIS,19,0,19,0.0
2024,27,influenza,CHAPADA DOS GUIMARAES,1,0,1,0.0
2024,27,influenza,CUIABA,114,0,114,0.0
2024,27,influenza,DIAS D''AVILA,1,0,1,0.0
2024,27,influenza,GUARAPUAVA,2,0,2,0.0
2024,27,influenza,JANGADA,2,0,2,0.0
2024,27,influenza,LUCAS DO RIO VERDE,3,0,3,0.0
2024,27,influenza,MATUPA,4,0,4,0.0
2024,27,influenza,PARNAIBA,1,0,1,0.0
2024,27,influenza,PATO BRANCO,1,0,1,0.0
2024,27,influenza,PEIXOTO DE AZEVEDO,1,0,1,0.0
2024,27,influenza,PRIMAVERA DO LESTE,4,0,4,0.0
2024,27,influenza,RIO BRANCO,1,0,1,0.0
2024,27,influenza,SALTO,1,0,1,0.0
2024,27,influenza,SAO JOSE DO RIO CLARO,1,0,1,0.0
2024,27,influenza,SAO LUIS DO QUITUNDE,1,0,1,0.0
2024,27,influenza,SAO MIGUEL DO OESTE,1,0,1,0.0
2024,27,influenza,SENA MADUREIRA,1,0,1,0.0
2024,27,influenza,SINOP,4,0,4,0.0
2024,27,influenza,VARZEA GRANDE,14,0,14,0.0
2024,27,leishmaniose,MARCELANDIA,3,0,3,0.0
2024,27,leptospira,NOVA MUTUM,1,0,1,0.0
2024,27,meningite,ALTO ARAGUAIA,1,0,1,0.0
2024,27,micobacterioses_bact_rias_teste_de_sensibilidade,RONDONOPOLIS,1,0,1,0.0
2024,27,micobacterioses_fungos_teste_de_sensibilidade,RONDONOPOLIS,1,0,1,0.0
2024,27,micobacterioses_micobact_rias_identifica_o,RONDONOPOLIS,1,0,1,0.0
2024,27,raiva_raiva,NOVA MUTUM,2,0,2,0.0
2024,27,sarampo_sarampo_igg,CUIABA,1,0,1,0.0
2024,27,sarampo_sarampo_igm,CUIABA,1,0,1,0.0
2024,27,sars_cov_2,ACORIZAL,1,0,1,0.0
2024,27,sars_cov_2,AGUA BOA,10,0,10,0.0
2024,27,sars_cov_2,ARAPUTANGA,18,0,18,0.0
2024,27,sars_cov_2,BARRA DO GARCAS,2,0,2,0.0
2024,27,sars_cov_2,CACERES,2,0,2,0.0
2024,27,sars_cov_2,CAMPINAPOLIS,2,0,2,0.0
2024,27,sars_cov_2,CHAPADA DOS GUIMARAES,3,0,3,0.0
2024,27,sars_cov_2,CUIABA,117,0,117,0.0
2024,27,sars_cov_2,DIAS D''AVILA,2,0,2,0.0
2024,27,sars_cov_2,GUARAPUAVA,1,0,1,0.0
2024,27,sars_cov_2,JAURU,1,0,1,0.0
2024,27,sars_cov_2,LUCAS DO RIO VERDE,1,0,1,0.0
2024,27,sars_cov_2,NOBRES,1,0,1,0.0
2024,27,sars_cov_2,NOVA MONTE VERDE,1,0,1,0.0
2024,27,sars_cov_2,NOVA OLIMPIA,1,0,1,0.0
2024,27,sars_cov_2,PARNAIBA,1,0,1,0.0
2024,27,sars_cov_2,PATO BRANCO,1,0,1,0.0
2024,27,sars_cov_2,PEIXOTO DE AZEVEDO,1,0,1,0.0
2024,27,sars_cov_2,PRIMAVERA DO LESTE,6,0,6,0.0
2024,27,sars_cov_2,RIO BRANCO,1,0,1,0.0
2024,27,sars_cov_2,SALTO,1,0,1,0.0
2024,27,sars_cov_2,SALTO DO CEU,1,0,1,0.0
2024,27,sars_cov_2,SAO JOSE DO RIO CLARO,2,0,2,0.0
2024,27,sars_cov_2,SAPEZAL,2,0,2,0.0
2024,27,sars_cov_2,SENA MADUREIRA,1,0,1,0.0
2024,27,sars_cov_2,SINOP,3,0,3,0.0
2024,27,sars_cov_2,VARZEA GRANDE,25,0,25,0.0
2024,27,sars_cov_2,VILA RICA,1,0,1,0.0
2024,27,sifilis,TANGARA DA SERRA,1,0,1,0.0
2024,27,tuberculose,AGUA BOA,2,0,2,0.0
2024,27,tuberculose,AGUAS LINDAS DE GOIAS,2,1,1,0.5
2024,27,tuberculose,APIACAS,2,0,2,0.0
2024,27,tuberculose,ARENAPOLIS,1,0,1,0.0
2024,27,tuberculose,ARIQUEMES,1,0,1,0.0
2024,27,tuberculose,BARRA DO GARCAS,4,0,4,0.0
2024,27,tuberculose,BELEM,1,0,1,0.0
2024,27,tuberculose,BLUMENAU,1,0,1,0.0
2024,27,tuberculose,BRASILIA,1,0,1,0.0
2024,27,tuberculose,BURITIS,5,0,5,0.0
2024,27,tuberculose,CACERES,3,0,3,0.0
2024,27,tuberculose,CAMPINAPOLIS,1,0,1,0.0
2024,27,tuberculose,CAMPO NOVO DO PARECIS,4,0,4,0.0
2024,27,tuberculose,CAMPO VERDE,2,0,2,0.0
2024,27,tuberculose,CANARANA,2,0,2,0.0
2024,27,tuberculose,CHAPADA DOS GUIMARAES,3,0,3,0.0
2024,27,tuberculose,COLIDER,6,0,6,0.0
2024,27,tuberculose,CONQUISTA D''OESTE,1,0,1,0.0
2024,27,tuberculose,CUIABA,190,5,185,0.02631578947368421
2024,27,tuberculose,DIAMANTINO,4,0,4,0.0
2024,27,tuberculose,DIAS D''AVILA,1,0,1,0.0
2024,27,tuberculose,DOM AQUINO,2,0,2,0.0
2024,27,tuberculose,ESPIGAO D''OESTE,1,0,1,0.0
2024,27,tuberculose,FELIZ NATAL,1,0,1,0.0
2024,27,tuberculose,FORMOSO DO ARAGUAIA,2,0,2,0.0
2024,27,tuberculose,GOIANIA,1,0,1,0.0
2024,27,tuberculose,JACIARA,1,0,1,0.0
2024,27,tuberculose,JATAI,1,0,1,0.0
2024,27,tuberculose,JUARA,4,0,4,0.0
2024,27,tuberculose,JUINA,9,0,9,0.0
2024,27,tuberculose,LAGOA DA CONFUSAO,3,0,3,0.0
2024,27,tuberculose,LUCAS DO RIO VERDE,2,0,2,0.0
2024,27,tuberculose,MIRASSOL D''OESTE,5,0,5,0.0
2024,27,tuberculose,NOBRES,2,0,2,0.0
2024,27,tuberculose,NOVA LACERDA,1,0,1,0.0
2024,27,tuberculose,NOVA MUTUM,4,1,3,0.25
2024,27,tuberculose,NOVO MUNDO,1,0,1,0.0
2024,27,tuberculose,NOVO PROGRESSO,2,0,2,0.0
2024,27,tuberculose,PARANAITA,2,0,2,0.0
2024,27,tuberculose,PARANATINGA,1,0,1,0.0
2024,27,tuberculose,PEIXOTO DE AZEVEDO,1,0,1,0.0
2024,27,tuberculose,PIMENTA BUENO,1,0,1,0.0
2024,27,tuberculose,POCONE,2,0,2,0.0
2024,27,tuberculose,PONTAL DO PARANA,1,0,1,0.0
2024,27,tuberculose,PONTES E LACERDA,4,0,4,0.0
2024,27,tuberculose,POXOREO,1,0,1,0.0
2024,27,tuberculose,PRIMAVERA DO LESTE,3,0,3,0.0
2024,27,tuberculose,QUERENCIA,2,0,2,0.0
2024,27,tuberculose,RIO BRILHANTE,1,0,1,0.0
2024,27,tuberculose,RIO DE JANEIRO,1,0,1,0.0
2024,27,tuberculose,RONDONOPOLIS,7,0,7,0.0
2024,27,tuberculose,ROSARIO OESTE,2,0,2,0.0
2024,27,tuberculose,SANTO ANTONIO DO LEVERGER,3,0,3,0.0
2024,27,tuberculose,SAO CRISTOVAO,1,0,1,0.0
2024,27,tuberculose,SENADOR CANEDO,2,0,2,0.0
2024,27,tuberculose,SINOP,23,0,23,0.0
2024,27,tuberculose,SORRISO,6,0,6,0.0
2024,27,tuberculose,TANGARA DA SERRA,9,0,9,0.0
2024,27,tuberculose,UNIAO DO SUL,1,0,1,0.0
2024,27,tuberculose,VARZEA GRANDE,55,2,53,0.03636363636363636
2024,27,tuberculose,VERA,1,0,1,0.0
2024,27,tuberculose,VILA BELA DA SANTISSIMA TRINDADE,1,0,1,0.0
2024,27,tuberculose,VITORIA,2,0,2,0.0
2024,27,zika,CACERES,7,0,7,0.0
2024,27,zika,CAMPO NOVO DO PARECIS,1,0,1,0.0
2024,27,zika,CHAPADA DOS GUIMARAES,6,0,6,0.0
2024,27,zika,CUIABA,4,0,4,0.0
2024,27,zika,MATUPA,4,0,4,0.0
2024,27,zika,PARANATINGA,4,0,4,0.0
2024,27,zika,RONDONOPOLIS,1,0,1,0.0
2024,27,zika,SERRA,1,0,1,0.0
2024,27,zika,TANGARA DA SERRA,50,0,50,0.0
2024,27,zika,VARZEA GRANDE,1,0,1,0.0
2024,28,bacteremia_bact_rias_cultura,CUIABA,1,0,1,0.0
2024,28,bacteremia_bact_rias_teste_de_sensibilidade,CUIABA,1,0,1,0.0
2024,28,bacteremia_bact_rias_teste_de_sensibilidade_ii,CUIABA,1,0,1,0.0
2024,28,bacteremia_pesquisa_de_genes_de_resist_ncia,CUIABA,1,0,1,0.0
2024,28,chikungunya,CAMPO NOVO DO PARECIS,6,0,6,0.0
2024,28,chikungunya,CHAPADA DOS GUIMARAES,1,0,1,0.0
2024,28,chikungunya,CUIABA,12,0,12,0.0
2024,28,chikungunya,GENERAL CARNEIRO,3,0,3,0.0
2024,28,chikungunya,MIRASSOL D''OESTE,2,0,2,0.0
2024,28,chikungunya,NOBRES,2,0,2,0.0
2024,28,chikungunya,RONDONOPOLIS,2,0,2,0.0
2024,28,chikungunya,SINOP,2,0,2,0.0
2024,28,chikungunya,SORRISO,1,0,1,0.0
2024,28,chikungunya,TANGARA DA SERRA,1,0,1,0.0
2024,28,chikungunya,VARZEA GRANDE,6,0,6,0.0
2024,28,dengue,ALTO ALEGRE DO PINDARE,1,0,1,0.0
2024,28,dengue,ARENAPOLIS,1,0,1,0.0
2024,28,dengue,BRASNORTE,5,0,5,0.0
