data_emissao,tipo,municipio,agravo_alvo,epi_year,epi_week,prob,horizon_weeks,desfecho,confirmado
2026-09-05,silencio,ROSARIO OESTE,caxumba_caxumba_biologia_molecular,2026,25,0.6888,2,silencio,1
2026-09-05,silencio,PORTO ALEGRE DO NORTE,hansen_ase_hansen_ase_teste_de_sensibilidade_genot_pico,2026,27,0.6888,2,silencio,1
2026-09-05,silencio,ROSARIO OESTE,hansen_ase_hansen_ase_biologia_molecular,2026,3,0.6888,2,silencio,1
2026-09-05,silencio,ROSARIO OESTE,brucelose_brucelose_igg,2026,9,0.6888,2,silencio,1
2026-09-05,silencio,ROSARIO OESTE,brucelose_brucelose_igm,2026,9,0.6888,2,silencio,1
2026-09-05,silencio,ROSARIO OESTE,brucelose_brucelose,2026,9,0.6888,2,silencio,1
2026-09-05,silencio,PORTO ALEGRE DO NORTE,leishmaniose,2026,11,0.6888,2,silencio,1
2026-09-05,silencio,CANABRAVA DO NORTE,hepatite_c_hcv,2026,15,0.6888,2,silencio,1
2026-09-05,silencio,CANABRAVA DO NORTE,sars_cov_2,2026,15,0.6888,2,silencio,1
2026-09-05,silencio,CAMPINAPOLIS,hansen_ase_hansen_ase_biologia_molecular,2026,24,0.6864,2,silencio,1
2026-09-05,silencio,CAMPINAPOLIS,hepatite_c_hcv,2026,29,0.6864,2,silencio,1
2026-09-05,silencio,BARAO DE MELGACO,toxoplasmose_toxoplasmose_igm,2026,13,0.686,2,silencio,1
2026-09-05,silencio,BARAO DE MELGACO,toxoplasmose_citomegalov_rus_igm,2026,13,0.686,2,silencio,1
2026-09-05,silencio,BARAO DE MELGACO,toxoplasmose_toxoplasmose_igg,2026,13,0.686,2,silencio,1
2026-09-05,silencio,BARAO DE MELGACO,sars_cov_2,2026,18,0.686,2,silencio,1
2026-09-05,silencio,BARAO DE MELGACO,toxoplasmose_citomegalov_rus_igg,2026,13,0.686,2,silencio,1
2026-09-05,silencio,BARAO DE MELGACO,influenza,2026,19,0.686,2,silencio,1
2026-09-05,silencio,BARAO DE MELGACO,hansen_ase_hansen_ase,2026,33,0.686,2,silencio,1
2026-09-05,silencio,SAO FELIX DO ARAGUAIA,leishmaniose,2026,12,0.686,2,silencio,1
2026-09-05,silencio,COLNIZA,criptococose_fungos,2026,8,0.686,2,silencio,1
2026-09-05,silencio,COLNIZA,criptococose_cultura_para_fungos,2026,8,0.686,2,silencio,1
2026-09-05,silencio,BARAO DE MELGACO,hepatite_c_hcv,2026,16,0.686,2,silencio,1
2026-09-05,silencio,SAO FELIX DO ARAGUAIA,hepatite_c_hcv,2026,9,0.686,2,silencio,1
2026-09-05,silencio,LUCIARA,hepatite_c_hcv,2026,34,0.686,2,silencio,1
2026-09-05,silencio,COLNIZA,criptococose_fungos_teste_de_sensibilidade,2026,8,0.686,2,silencio,1
2026-09-05,silencio,COLNIZA,criptococose_histoplasmose,2026,8,0.686,2,silencio,1
2026-09-05,silencio,COLNIZA,criptococose_criptococos,2026,8,0.686,2,silencio,1
2026-09-05,silencio,POCONE,hiv,2026,34,0.6859,2,silencio,1
2026-09-05,silencio,RIBEIRAO CASCALHEIRA,hiv,2026,10,0.6841,2,silencio,1
2026-09-05,silencio,RIBEIRAO CASCALHEIRA,hepatite,2026,7,0.6841,2,silencio,1
2026-09-05,silencio,RIBEIRAO CASCALHEIRA,hepatite_a,2026,7,0.6841,2,silencio,1
2026-09-05,silencio,RIBEIRAO CASCALHEIRA,leishmaniose,2026,7,0.6841,2,silencio,1
2026-09-05,silencio,LUCAS DO RIO VERDE,criptococose_criptococos_teste_r_pido,2026,33,0.6826,2,silencio,1
2026-09-05,silencio,LUCAS DO RIO VERDE,doen_as_sexualmente_transmitidas_pesquisa_de_multipat_genos_ist,2026,35,0.6826,2,silencio,1
2026-09-05,silencio,LUCAS DO RIO VERDE,doen_a_de_creutzfeldt_jakob_doen_a_pri_nica_dcj_pesquisa_da_prote_na_14_3_3,2026,26,0.6826,2,silencio,1
2026-09-05,silencio,LUCAS DO RIO VERDE,doen_a_de_creutzfeldt_jakob_doen_a_de_creutzfeldt_jakob_dcj_prote_na,2026,26,0.6826,2,silencio,1
2026-09-05,silencio,LUCAS DO RIO VERDE,doen_a_de_creutzfeldt_jakob_pesquisa_de_arbov_rus_zdc,2026,19,0.6826,2,silencio,1
2026-09-05,silencio,LUCAS DO RIO VERDE,hiv,2026,29,0.6826,2,silencio,1
2026-09-05,silencio,ALTO BOA VISTA,dengue,2026,28,0.6809,2,silencio,1
2026-09-05,silencio,NOVO SANTO ANTONIO,hepatite_c_hcv,2026,19,0.6809,2,silencio,1
2026-09-05,silencio,NOSSA SENHORA DO LIVRAMENTO,infec_o_coloniza_o_fungos,2026,35,0.6789,2,silencio,1
2026-09-05,silencio,NOSSA SENHORA DO LIVRAMENTO,raiva_colinesterase_plasm_tica,2026,12,0.6789,2,silencio,1
2026-09-05,silencio,NOSSA SENHORA DO LIVRAMENTO,toxoplasmose_epstein_barr_igm,2026,22,0.6789,2,silencio,1
2026-09-05,silencio,NOSSA SENHORA DO LIVRAMENTO,toxoplasmose_citomegalov_rus_igg,2026,22,0.6789,2,silencio,1
2026-09-05,silencio,NOSSA SENHORA DO LIVRAMENTO,infec_o_coloniza_o_cultura_para_fungos,2026,35,0.6789,2,silencio,1
2026-09-05,silencio,NOSSA SENHORA DO LIVRAMENTO,hepatite_c_hcv,2026,13,0.6789,2,silencio,1
2026-09-05,silencio,NOSSA SENHORA DO LIVRAMENTO,toxoplasmose_toxoplasmose_igm,2026,22,0.6789,2,silencio,1
2026-09-05,silencio,NOSSA SENHORA DO LIVRAMENTO,toxoplasmose_toxoplasmose_igg,2026,22,0.6789,2,silencio,1
2026-09-05,silencio,NOSSA SENHORA DO LIVRAMENTO,toxoplasmose_epstein_barr_igg,2026,22,0.6789,2,silencio,1
2026-09-05,silencio,NOSSA SENHORA DO LIVRAMENTO,infec_o_coloniza_o_bact_rias_identifica_o,2026,19,0.6789,2,silencio,1
2026-09-05,silencio,NOSSA SENHORA DO LIVRAMENTO,infec_o_coloniza_o_pesquisa_de_carbapenemases,2026,19,0.6789,2,silencio,1
2026-09-05,silencio,NOSSA SENHORA DO LIVRAMENTO,toxoplasmose_citomegalov_rus_igm,2026,22,0.6789,2,silencio,1
2026-09-05,silencio,NOSSA SENHORA DO LIVRAMENTO,infec_o_coloniza_o_fungos_teste_de_sensibilidade,2026,35,0.6789,2,silencio,1
2026-09-05,silencio,NOSSA SENHORA DO LIVRAMENTO,hansen_ase_hansen_ase,2026,19,0.6789,2,silencio,1
2026-09-05,silencio,PORTO ESTRELA,toxoplasmose_toxoplasmose_avidez_igg,2026,12,0.6783,2,silencio,1
2026-09-05,silencio,CARLINDA,influenza,2026,24,0.6746,2,silencio,1
2026-09-05,silencio,CARLINDA,herpes_simples_fungos,2026,29,0.6746,2,silencio,1
2026-09-05,silencio,NOVO SAO JOAQUIM,hansen_ase_hansen_ase_teste_de_sensibilidade_genot_pico,2026,18,0.6746,2,silencio,1
2026-09-05,silencio,CARLINDA,herpes_simples_cultura_para_fungos,2026,29,0.6746,2,silencio,1
2026-09-05,silencio,CARLINDA,herpes_simples_fungos_teste_de_sensibilidade,2026,29,0.6746,2,silencio,1
2026-09-05,silencio,ARAGUAINHA,tuberculose,2026,27,0.6721,2,silencio,1
2026-09-05,silencio,JACIARA,infec_o_coloniza_o_cultura_para_fungos,2026,35,0.67,2,silencio,1
2026-09-05,silencio,JACIARA,rub_ola_rub_ola_biologia_molecular,2026,29,0.67,2,silencio,1
2026-09-05,silencio,JACIARA,toxoplasmose_toxoplasmose_avidez_igg,2026,29,0.67,2,silencio,1
2026-09-05,silencio,JACIARA,toxoplasmose_toxoplasmose_igg,2026,29,0.67,2,silencio,1
2026-09-05,silencio,JACIARA,toxoplasmose_toxoplasmose_igm,2026,29,0.67,2,silencio,1
2026-09-05,silencio,JACIARA,infec_o_coloniza_o_fungos,2026,35,0.67,2,silencio,1
2026-09-05,silencio,JACIARA,infec_o_coloniza_o_fungos_teste_de_sensibilidade,2026,35,0.67,2,silencio,1
2026-09-05,silencio,JACIARA,intoxica_o_ex_gena_por_subst_ncias_qu_micas_incluindo_agrot_xicos_gases_t_xicos_,2026,16,0.67,2,silencio,1
2026-09-05,silencio,JACIARA,doen_as_sexualmente_transmitidas_pesquisa_de_multipat_genos_ist,2026,10,0.67,2,silencio,1
2026-09-05,silencio,ALTO TAQUARI,hansen_ase_hansen_ase_teste_de_sensibilidade_genot_pico,2026,35,0.6659,2,silencio,1
2026-09-05,silencio,SALTO DO CEU,tuberculose,2026,33,0.6658,2,silencio,1
2026-09-05,silencio,SALTO DO CEU,filariose_filariose_pesquisa_do_ant_geno,2026,18,0.6658,2,silencio,1
2026-09-05,silencio,SALTO DO CEU,hepatite_c_hcv,2026,5,0.6658,2,silencio,1
2026-09-05,silencio,NOVA BRASILANDIA,hepatite_b_hbv,2026,9,0.6658,2,silencio,1
2026-09-05,silencio,ALTO PARAGUAI,meningite,2026,18,0.6557,2,silencio,1
2026-09-05,silencio,ALTO PARAGUAI,sars_cov_2,2026,15,0.6557,2,silencio,1
2026-09-05,silencio,ALTO PARAGUAI,hepatite_c_hcv,2026,23,0.6557,2,silencio,1
2026-09-05,silencio,ALTO PARAGUAI,influenza,2026,32,0.6557,2,silencio,1
2026-09-05,silencio,PORTO ESPERIDIAO,histoplasmose_histoplasmose,2026,23,0.6557,2,silencio,1
2026-09-05,silencio,ALTO PARAGUAI,var_ola_var_ola,2026,14,0.6557,2,silencio,1
2026-09-05,silencio,ALTO PARAGUAI,raiva_raiva,2026,21,0.6557,2,silencio,1
2026-09-05,silencio,PORTO ESPERIDIAO,leptospira,2026,21,0.6557,2,silencio,1
2026-09-05,silencio,NOVO SANTO ANTONIO,toxoplasmose_rub_ola_igg,2025,33,0.6555,2,silencio,1
2026-09-05,silencio,NOVO SANTO ANTONIO,toxoplasmose_toxoplasmose_igg,2025,33,0.6555,2,silencio,1
2026-09-05,silencio,SANTO ANTONIO DO LEVERGER,leptospira,2026,8,0.6551,2,silencio,1
2026-09-05,silencio,CANARANA,leptospira,2026,19,0.6548,2,silencio,1
2026-09-05,silencio,CONFRESA,citomegalov_rus_citomegalov_rus_igm,2026,6,0.6548,2,silencio,1
2026-09-05,silencio,CONFRESA,hepatite,2026,11,0.6548,2,silencio,1
2026-09-05,silencio,CONFRESA,infec_o_coloniza_o_bact_rias_cultura,2026,11,0.6548,2,silencio,1
2026-09-05,silencio,CANARANA,varicela_herpes_zoster_varicela_zoster_biologia_molecular,2026,35,0.6548,2,silencio,1
2026-09-05,silencio,CONFRESA,citomegalov_rus_citomegalov_rus_igg_avidez,2026,6,0.6548,2,silencio,1
2026-09-05,silencio,CONFRESA,infec_o_coloniza_o_bact_rias_teste_de_sensibilidade,2026,11,0.6548,2,silencio,1
2026-09-05,silencio,CONFRESA,influenza,2026,20,0.6548,2,silencio,1
2026-09-05,silencio,CONFRESA,citomegalov_rus_citomegalov_rus_igg,2026,6,0.6548,2,silencio,1
2026-09-05,silencio,CONFRESA,infec_o_coloniza_o_bact_rias_identifica_o,2026,11,0.6548,2,silencio,1
2026-09-05,silencio,TESOURO,infec_o_coloniza_o_bact_rias_identifica_o,2026,3,0.6543,2,silencio,1
2026-09-05,silencio,SANTA RITA DO TRIVELATO,hiv,2026,32,0.6532,2,silencio,1
2026-09-05,silencio,NOVA CANAA DO NORTE,zika,2026,7,0.6531,2,silencio,1
2026-09-05,silencio,SERRA NOVA DOURADA,hepatite_a,2026,19,0.6529,2,silencio,1
2026-09-05,silencio,ARIPUANA,histoplasmose_histoplasmose,2026,27,0.6504,2,silencio,1
2026-09-05,silencio,ARIPUANA,paracoccidioidomicose_paracoccidioidomicose,2026,18,0.6504,2,silencio,1
2026-09-05,silencio,VILA BELA DA SANTISSIMA TRINDADE,zika,2026,14,0.6496,2,silencio,1
2026-09-05,silencio,COTRIGUACU,doenca_de_chagas_aguda_chagas_igm,2026,28,0.6477,2,silencio,1
2026-09-05,silencio,PORTO ALEGRE DO NORTE,hansen_ase_hansen_ase,2026,27,0.6477,2,silencio,1
2026-09-05,silencio,PORTO ALEGRE DO NORTE,meningite,2026,33,0.6477,2,silencio,1
2026-09-05,silencio,COTRIGUACU,doenca_de_chagas_aguda_chagas_igg,2026,28,0.6477,2,silencio,1
2026-09-05,silencio,COLNIZA,sifilis,2026,26,0.6448,2,silencio,1
2026-09-05,silencio,SAO FELIX DO ARAGUAIA,zika,2026,16,0.6448,2,silencio,1
2026-09-05,silencio,CANABRAVA DO NORTE,hansen_ase_hansen_ase,2026,27,0.6445,2,silencio,1
2026-09-05,silencio,POCONE,hepatite_a,2026,24,0.6436,2,silencio,1
2026-09-05,silencio,PONTAL DO ARAGUAIA,leptospira,2026,15,0.6422,2,silencio,1
2026-09-05,silencio,CHAPADA DOS GUIMARAES,infec_o_coloniza_o_cultura_para_fungos,2026,34,0.6395,2,silencio,1
2026-09-05,silencio,CHAPADA DOS GUIMARAES,infec_o_coloniza_o_fungos,2026,34,0.6395,2,silencio,1
2026-09-05,silencio,CHAPADA DOS GUIMARAES,toxoplasmose_criptococos,2026,23,0.6395,2,silencio,1
2026-09-05,silencio,CHAPADA DOS GUIMARAES,bacteremia_bact_rias_cultura,2026,34,0.6395,2,silencio,1
2026-09-05,silencio,CHAPADA DOS GUIMARAES,febre_maculosa_rickettsioses_febre_maculosa_igm,2026,32,0.6395,2,silencio,1
2026-09-05,silencio,CHAPADA DOS GUIMARAES,febre_maculosa_rickettsioses_febre_maculosa_biologia_molecular,2026,32,0.6395,2,silencio,1
2026-09-05,silencio,CHAPADA DOS GUIMARAES,doen_as_sexualmente_transmitidas_pesquisa_de_multipat_genos_ist,2026,3,0.6395,2,silencio,1
2026-09-05,silencio,CHAPADA DOS GUIMARAES,febre_maculosa_rickettsioses_febre_maculosa_igg,2026,32,0.6395,2,silencio,1
2026-09-05,silencio,CHAPADA DOS GUIMARAES,infec_o_coloniza_o_pesquisa_de_carbapenemases,2026,34,0.6395,2,silencio,1
2026-09-05,silencio,CHAPADA DOS GUIMARAES,histoplasmose_histoplasmose,2026,10,0.6395,2,silencio,1
2026-09-05,silencio,CHAPADA DOS GUIMARAES,infec_o_coloniza_o_bact_rias_teste_de_sensibilidade_ii,2026,34,0.6395,2,silencio,1
2026-09-05,silencio,CHAPADA DOS GUIMARAES,rub_ola_pesquisa_de_v_rus_respirat_rios,2026,10,0.6395,2,silencio,1
2026-09-05,silencio,CHAPADA DOS GUIMARAES,rub_ola_varicela_zoster_biologia_molecular,2026,10,0.6395,2,silencio,1
2026-09-05,silencio,CHAPADA DOS GUIMARAES,rub_ola_var_ola,2026,10,0.6395,2,silencio,1
2026-09-05,silencio,CHAPADA DOS GUIMARAES,infec_o_coloniza_o_fungos_teste_de_sensibilidade,2026,34,0.6395,2,silencio,1
2026-09-05,silencio,CHAPADA DOS GUIMARAES,infec_o_coloniza_o_bact_rias_identifica_o,2026,33,0.6395,2,silencio,1
2026-09-05,silencio,CHAPADA DOS GUIMARAES,toxoplasmose_paracoccidioidomicose,2026,23,0.6395,2,silencio,1
2026-09-05,silencio,CHAPADA DOS GUIMARAES,toxoplasmose_histoplasmose,2026,23,0.6395,2,silencio,1
2026-09-05,silencio,CHAPADA DOS GUIMARAES,doenca_de_chagas_aguda_chagas_igg,2026,10,0.6395,2,silencio,1
2026-09-05,silencio,NOVO SANTO ANTONIO,hepatite_a,2026,19,0.6394,2,silencio,1
2026-09-05,silencio,NOBRES,hansen_ase_hansen_ase,2026,19,0.6391,2,silencio,1
2026-09-05,silencio,NOBRES,leishmaniose,2026,9,0.6391,2,silencio,1
2026-09-05,silencio,NOBRES,brucelose_brucelose_igm,2026,25,0.6391,2,silencio,1
2026-09-08,risco,BARAO DE MELGACO,influenza,2026,19,0.6952,2,sem_confirmacao,0
2026-09-08,risco,CUIABA,tuberculose,2026,36,0.686,2,,
2026-09-08,risco,CAMPO NOVO DO PARECIS,meningite,2026,32,0.4723,2,sem_confirmacao,0
2026-09-08,risco,CAMPO NOVO DO PARECIS,tuberculose,2026,36,0.4201,2,,
2026-09-08,risco,CUIABA,hepatite,2026,35,0.3535,2,sem_confirmacao,0
2026-09-08,risco,TANGARA DA SERRA,tuberculose,2026,36,0.284,2,,
2026-09-08,risco,CACERES,meningite,2026,33,0.2788,2,sem_confirmacao,0
2026-09-08,risco,CUIABA,hiv,2026,30,0.2089,2,sem_confirmacao,0
2026-09-08,risco,VARZEA GRANDE,hiv,2026,29,0.2034,2,sem_confirmacao,0
2026-09-08,risco,JUARA,hiv,2026,29,0.1916,2,sem_confirmacao,0
2026-09-08,risco,NOVA MUTUM,hiv,2025,43,0.1572,2,sem_confirmacao,0
2026-09-08,risco,MATUPA,hepatite_a,2025,28,0.1445,2,sem_confirmacao,0
2026-09-08,risco,CACERES,doen_as_sexualmente_transmitidas_pesquisa_de_multipat_genos_ist,2026,34,0.1434,2,sem_confirmacao,0
2026-09-08,risco,POXOREO,meningite,2025,33,0.1428,2,sem_confirmacao,0
2026-09-08,risco,BRASNORTE,hepatite_b_hbv,2026,24,0.1369,2,sem_confirmacao,0
2026-09-08,risco,PARANAITA,influenza,2026,21,0.1293,2,sem_confirmacao,0
2026-09-08,risco,GUARANTA DO NORTE,hepatite_b_hbv,2026,36,0.1272,2,,
2026-09-08,risco,COLIDER,raiva_raiva,2026,19,0.1066,2,sem_confirmacao,0
2026-09-08,risco,CAMPO NOVO DO PARECIS,hepatite_b_hbv,2026,36,0.105,2,,
2026-09-08,risco,POCONE,hepatite,2026,18,0.0978,2,sem_confirmacao,0
2026-09-08,risco,AGUA BOA,hepatite_b_hbv,2026,36,0.0945,2,,
2026-09-08,risco,DIAMANTINO,hepatite_b_hbv,2026,36,0.091,2,,
2026-09-08,risco,COTRIGUACU,hepatite_b_hbv,2026,32,0.0883,2,sem_confirmacao,0
2026-09-08,risco,JURUENA,hepatite_b_hbv,2026,34,0.0871,2,sem_confirmacao,0
2026-09-08,risco,PONTES E LACERDA,hepatite_b_hbv,2026,34,0.0856,2,sem_confirmacao,0
2026-09-08,risco,ALTO TAQUARI,hepatite_b_hbv,2025,29,0.0855,2,sem_confirmacao,0
2026-09-08,risco,PEIXOTO DE AZEVEDO,hepatite_b_hbv,2026,36,0.084,2,,
2026-09-08,risco,CANARANA,hepatite_a,2026,35,0.084,2,sem_confirmacao,0
2026-09-08,risco,TERRA NOVA DO NORTE,hepatite_b_hbv,2026,36,0.0824,2,,
2026-09-08,risco,NOVA MUTUM,hepatite_b_hbv,2026,33,0.0823,2,sem_confirmacao,0
2026-09-08,risco,AGUA BOA,hepatite_a,2026,26,0.0792,2,sem_confirmacao,0
2026-09-08,risco,CUIABA,hepatite_b_hbv,2026,36,0.0771,2,,
2026-09-08,risco,TERRA NOVA DO NORTE,hepatite_a,2026,35,0.0744,2,sem_confirmacao,0
2026-09-08,risco,POCONE,hepatite_b_hbv,2026,35,0.073,2,sem_confirmacao,0
2026-09-08,risco,GUARANTA DO NORTE,hepatite,2026,35,0.0652,2,sem_confirmacao,0
2026-09-08,risco,JUINA,hepatite_b_hbv,2026,36,0.0652,2,,
2026-09-08,risco,CUIABA,hepatite_a,2026,36,0.0631,2,,
2026-09-08,risco,NOVO HORIZONTE DO NORTE,influenza,2026,34,0.0575,2,sem_confirmacao,0
2026-09-08,risco,CANARANA,hepatite_b_hbv,2026,35,0.0564,2,sem_confirmacao,0
2026-09-08,risco,MARCELANDIA,hepatite_b_hbv,2026,35,0.0556,2,sem_confirmacao,0
2026-09-08,risco,SERRA NOVA DOURADA,hepatite_b_hbv,2026,20,0.055,2,sem_confirmacao,0
2026-09-08,risco,SINOP,hepatite_b_hbv,2026,36,0.0548,2,,
2026-09-08,risco,NOVA XAVANTINA,hepatite_b_hbv,2026,35,0.0521,2,sem_confirmacao,0
2026-09-08,silencio,COCALINHO,influenza,2026,15,0.9168,2,silencio,1
2026-09-08,silencio,COCALINHO,sars_cov_2,2026,18,0.9168,2,silencio,1
2026-09-08,silencio,POCONE,hepatite,2026,18,0.801,2,silencio,1
2026-09-08,silencio,PONTE BRANCA,tuberculose,2026,28,0.7864,2,silencio,1
2026-09-08,silencio,CARLINDA,influenza,2026,24,0.7822,2,silencio,1
2026-09-08,silencio,CARLINDA,herpes_simples_fungos,2026,29,0.7822,2,silencio,1
2026-09-08,silencio,CARLINDA,herpes_simples_fungos_teste_de_sensibilidade,2026,29,0.7822,2,silencio,1
2026-09-08,silencio,CARLINDA,herpes_simples_cultura_para_fungos,2026,29,0.7822,2,silencio,1
2026-09-08,silencio,CARLINDA,hepatite_c_hcv,2026,11,0.7822,2,silencio,1
2026-09-08,silencio,INDIAVAI,raiva_raiva,2026,28,0.7766,2,silencio,1
2026-09-08,silencio,INDIAVAI,intoxica_o_ex_gena_por_subst_ncias_qu_micas_incluindo_agrot_xicos_gases_t_xicos_,2026,28,0.7766,2,silencio,1
2026-09-08,silencio,TORIXOREU,dengue,2026,22,0.7653,2,silencio,1
2026-09-08,silencio,NOVA UBIRATA,hiv,2026,25,0.7616,2,silencio,1
2026-09-08,silencio,ALTO BOA VISTA,bacteremia_bact_rias_identifica_o,2026,11,0.7351,2,silencio,1
2026-09-08,silencio,ALTO BOA VISTA,bacteremia_bact_rias_teste_de_sensibilidade,2026,11,0.7351,2,silencio,1
2026-09-08,silencio,ALTO BOA VISTA,toxoplasmose_toxoplasmose_avidez_igg,2026,19,0.7351,2,silencio,1
2026-09-08,silencio,ALTO BOA VISTA,toxoplasmose_toxoplasmose_igg,2026,19,0.7351,2,silencio,1
2026-09-08,silencio,ALTO BOA VISTA,toxoplasmose_toxoplasmose_igm,2026,19,0.7351,2,silencio,1
2026-09-08,silencio,ALTO BOA VISTA,bacteremia_bact_rias_cultura,2026,34,0.7351,2,silencio,1
2026-09-08,silencio,ALTO BOA VISTA,citomegalov_rus_pesquisa_qualitativa_do_dna_do_citomegalov_rus,2026,19,0.7351,2,silencio,1
2026-09-08,silencio,ALTO BOA VISTA,bacteremia_pesquisa_de_genes_de_resist_ncia,2026,11,0.7351,2,silencio,1
2026-09-08,silencio,ALTO BOA VISTA,hepatite_c_hcv,2026,10,0.7351,2,silencio,1
2026-09-08,silencio,ALTO BOA VISTA,coqueluche_pesquisa_de_v_rus_respirat_rios,2026,18,0.7351,2,silencio,1
2026-09-08,silencio,ALTO BOA VISTA,coqueluche_bordetella,2026,18,0.7351,2,silencio,1
2026-09-08,silencio,JANGADA,varicela_herpes_zoster_herpes_v_rus_igm,2026,5,0.7303,2,silencio,1
2026-09-08,silencio,JANGADA,toxoplasmose_criptococos,2026,36,0.7303,2,silencio,1
2026-09-08,silencio,JANGADA,varicela_herpes_zoster_herpes_v_rus_igg,2026,5,0.7303,2,silencio,1
2026-09-08,silencio,JURUENA,infec_o_coloniza_o_bact_rias_cultura,2026,35,0.7303,2,silencio,1
2026-09-08,silencio,JURUENA,histoplasmose_histoplasmose,2026,23,0.7303,2,silencio,1
2026-09-08,silencio,JANGADA,hepatite_c_hcv,2026,14,0.7303,2,silencio,1
2026-09-08,silencio,JANGADA,meningite,2026,32,0.7303,2,silencio,1
2026-09-08,silencio,POCONE,hansen_ase_hansen_ase,2026,33,0.7289,2,silencio,1
2026-09-08,silencio,NOVO SANTO ANTONIO,hepatite_c_hcv,2026,19,0.7287,2,silencio,1
2026-09-08,silencio,COTRIGUACU,doen_a_de_chagas_chagas_igg,2026,28,0.7285,2,silencio,1
2026-09-08,silencio,COTRIGUACU,infec_o_coloniza_o_cultura_para_fungos,2026,32,0.7285,2,silencio,1
2026-09-08,silencio,COTRIGUACU,infec_o_coloniza_o_fungos,2026,32,0.7285,2,silencio,1
2026-09-08,silencio,COTRIGUACU,infec_o_coloniza_o_fungos_teste_de_sensibilidade,2026,32,0.7285,2,silencio,1
2026-09-08,silencio,PORTO ALEGRE DO NORTE,hansen_ase_hansen_ase_teste_de_sensibilidade_genot_pico,2026,27,0.7285,2,silencio,1
2026-09-08,silencio,SAO FELIX DO ARAGUAIA,leishmaniose,2026,12,0.7285,2,silencio,1
2026-09-08,silencio,PORTO ALEGRE DO NORTE,hepatite_c_hcv,2026,23,0.7285,2,silencio,1
2026-09-08,silencio,PORTO ALEGRE DO NORTE,leishmaniose,2026,11,0.7285,2,silencio,1
2026-09-08,silencio,SAO FELIX DO ARAGUAIA,hepatite_c_hcv,2026,9,0.7285,2,silencio,1
2026-09-08,silencio,GAUCHA DO NORTE,hansen_ase_hansen_ase,2026,24,0.7285,2,silencio,1
2026-09-08,silencio,CANABRAVA DO NORTE,hepatite_c_hcv,2026,15,0.7285,2,silencio,1
2026-09-08,silencio,COTRIGUACU,doen_a_de_chagas_chagas_igm,2026,28,0.7285,2,silencio,1
2026-09-08,silencio,GAUCHA DO NORTE,sars_cov_2,2026,20,0.7285,2,silencio,1
2026-09-08,silencio,COTRIGUACU,doen_a_de_chagas_cr_nica_chagas_igm,2026,28,0.7285,2,silencio,1
2026-09-08,silencio,CANABRAVA DO NORTE,sars_cov_2,2026,15,0.7285,2,silencio,1
2026-09-08,silencio,COTRIGUACU,doen_a_de_chagas_cr_nica_chagas_igg,2026,28,0.7285,2,silencio,1
2026-09-08,silencio,PORTO ESPERIDIAO,leptospira,2026,21,0.7272,2,silencio,1
2026-09-08,silencio,PORTO ESPERIDIAO,histoplasmose_histoplasmose,2026,23,0.7272,2,silencio,1
2026-09-08,silencio,PORTO ESTRELA,brucelose_brucelose_igg,2026,24,0.7254,2,silencio,1
2026-09-08,silencio,PORTO ESTRELA,doen_as_sexualmente_transmitidas_pesquisa_de_multipat_genos_ist,2026,30,0.7254,2,silencio,1
2026-09-08,silencio,PORTO ESTRELA,toxoplasmose_toxoplasmose_igm,2026,12,0.7254,2,silencio,1
2026-09-08,silencio,PORTO ESTRELA,brucelose_brucelose_igm,2026,24,0.7254,2,silencio,1
2026-09-08,silencio,PORTO ESTRELA,brucelose_brucelose,2026,24,0.7254,2,silencio,1
2026-09-08,silencio,BOM JESUS DO ARAGUAIA,influenza,2026,36,0.7254,2,silencio,1
2026-09-08,silencio,RIBEIRAO CASCALHEIRA,sars_cov_2,2026,20,0.7254,2,silencio,1
2026-09-08,silencio,PORTO ESTRELA,toxoplasmose_toxoplasmose_igg,2026,12,0.7254,2,silencio,1
2026-09-08,silencio,PORTO ESTRELA,influenza,2026,26,0.7254,2,silencio,1
2026-09-08,silencio,COCALINHO,hepatite_c_hcv,2024,43,0.725,2,silencio,1
2026-09-08,silencio,VILA RICA,hansen_ase_hansen_ase,2026,10,0.719,2,silencio,1
2026-09-08,silencio,VILA RICA,toxoplasmose_varicela_zoster_biologia_molecular,2026,14,0.719,2,silencio,1
2026-09-08,silencio,VILA RICA,hansen_ase_hansen_ase_teste_de_sensibilidade_genot_pico,2026,33,0.719,2,silencio,1
2026-09-08,silencio,TESOURO,sars_cov_2,2026,17,0.7189,2,silencio,1
2026-09-08,silencio,TESOURO,hepatite_b_hbv,2026,4,0.7189,2,silencio,1
2026-09-08,silencio,TESOURO,infec_o_coloniza_o_pesquisa_de_genes_de_resist_ncia_fungos,2026,3,0.7189,2,silencio,1
2026-09-08,silencio,SAO JOSE DO XINGU,dengue,2026,18,0.7189,2,silencio,1
2026-09-08,silencio,SAO JOSE DO XINGU,sars_cov_2,2026,9,0.7189,2,silencio,1
2026-09-08,silencio,NOVA NAZARE,sars_cov_2,2026,16,0.7189,2,silencio,1
2026-09-08,silencio,TESOURO,infec_o_coloniza_o_bact_rias_cultura,2026,3,0.7189,2,silencio,1
2026-09-08,silencio,TESOURO,infec_o_coloniza_o_bact_rias_teste_de_sensibilidade_ii,2026,3,0.7189,2,silencio,1
